品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",780,"筒",34,他注,25,0,25,19500,0,19500,25,,,,,,,,,,b,1,25,0,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",780,"筒",40,処置,124,0,124,96720,0,96720,124,,,,,,,,,,,1,124,0,
1,20001,"デキサート注射液１．６５ｍｇ　０．",63,"Ａ",50,手術,3,0,3,189,0,189,3,,,,,,,,,,,1,3,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",40,処置,13,0,13,806,0,806,13,,,,,,,,,,,1,13,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",50,手術,13,0,13,806,0,806,13,,,,,,,,,,,1,13,0,
1,20085,"生理食塩液　１００ｍＬ",145,"袋",40,処置,1,0,1,145,0,145,1,,,,,,,,,,,1,1,0,
1,20149,"生理食塩液　１００ｍＬ",132,"瓶",40,処置,2,0,2,264,0,264,2,,,,,,,,,,,1,2,0,
1,20314,"沈降破傷風トキソイド　０．５ｍＬ",644,"瓶",31,皮下,1,0,1,644,0,644,1,,,,,,,,,,,1,1,0,
1,20462,"シンポニー皮下注５０ｍｇオートイン",109382,"ｷｯﾄ",31,皮下,1,0,1,109382,0,109382,1,,,,,,,,,,,1,1,0,
1,21076,"ロキソニン錠６０ｍｇ",10.1,"錠",21,内服,84,0,84,848.4,0,848.4,84,,,,,,,,,,b,1,84,0,
1,21076,"ロキソニン錠６０ｍｇ",10.1,"錠",22,屯服,300,0,300,3030,0,3030,300,,,,,,,,,,b,1,300,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",21,内服,84,0,84,848.4,0,848.4,84,,,,,,,,,,c,1,84,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",22,屯服,300,0,300,3030,0,3030,300,,,,,,,,,,c,1,300,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",40,処置,66,0,66,726,0,726,66,,,,,,,,,,,1,66,0,
