品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",813,"筒",34,他注,9,0,9,7317,0,7317,9,,,,,,,,,,b,1,9,0,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",813,"筒",40,処置,90,0,90,73170,0,73170,90,,,,,,,,,,,1,90,0,
1,20001,"デキサート注射液１．６５ｍｇ　０．",57,"Ａ",50,手術,2,0,2,114,0,114,2,,,,,,,,,,,1,2,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",40,処置,8,0,8,496,0,496,8,,,,,,,,,,,1,8,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",50,手術,9,0,9,558,0,558,9,,,,,,,,,,,1,9,0,
1,20310,"ラクテック注　５００ｍＬ",215,"袋",33,点滴,18,0,18,3870,0,3870,18,,,,,,,,,,,1,18,0,
1,21076,"ロキソニン錠６０ｍｇ",11,"錠",21,内服,49,0,49,539,0,539,49,,,,,,,,,,b,1,49,0,
1,21076,"ロキソニン錠６０ｍｇ",11,"錠",22,屯服,80,0,80,880,0,880,80,,,,,,,,,,b,1,80,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",21,内服,49,0,49,494.9,0,494.9,49,,,,,,,,,,c,1,49,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",22,屯服,80,0,80,808,0,808,80,,,,,,,,,,c,1,80,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",40,処置,26,0,26,286,0,286,26,,,,,,,,,,,1,26,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",50,手術,8,0,8,88,0,88,8,,,,,,,,,,,1,8,0,
1,28007,"ヒルドイドソフト軟膏０．３％",20.1,"ｇ",40,処置,1028,0,1028,20662.8,0,20662.8,1028,,,,,,,,,,,1,1028,0,
