品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",733,"筒",34,他注,12,0,12,8796,0,8796,12,,,,,,,,,,b,1,12,0,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",733,"筒",40,処置,167,0,167,122411,0,122411,167,,,,,,,,,,,1,167,0,
1,20001,"デキサート注射液１．６５ｍｇ　０．",108,"Ａ",50,手術,4,0,4,432,0,432,4,,,,,,,,,,,1,4,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",40,処置,11,0,11,682,0,682,11,,,,,,,,,,,1,11,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",50,手術,74,0,74,4588,0,4588,74,,,,,,,,,,,1,74,0,
1,20037,"アクテムラ皮下注１６２ｍｇオートイ",32608,"ｷｯﾄ",31,皮下,2,0,2,65216,0,65216,2,,,,,,,,,,,1,2,0,
1,20427,"エルネオパＮＦ１号輸液　１０００ｍ",1244,"ｷｯﾄ",33,点滴,4,0,4,4976,0,4976,4,,,,,,,,,,,1,4,0,
1,20431,"ヘパリンＮａロック用１００Ｕ／ｍＬ",158,"筒",32,静脈,8,0,8,1264,0,1264,8,,,,,,,,,,,1,8,0,
1,21076,"ロキソニン錠６０ｍｇ",10.1,"錠",21,内服,210,0,210,2121,0,2121,210,,,,,,,,,,b,1,210,0,
1,21076,"ロキソニン錠６０ｍｇ",10.1,"錠",22,屯服,340,0,340,3434,0,3434,340,,,,,,,,,,b,1,340,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",21,内服,210,0,210,2121,0,2121,210,,,,,,,,,,c,1,210,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",22,屯服,340,0,340,3434,0,3434,340,,,,,,,,,,c,1,340,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",40,処置,12,0,12,132,0,132,12,,,,,,,,,,,1,12,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",50,手術,8,0,8,88,0,88,8,,,,,,,,,,,1,8,0,
1,28007,"ヒルドイドソフト軟膏０．３％",18.5,"ｇ",40,処置,1608,0,1608,29748,0,29748,1608,,,,,,,,,,,1,1608,0,
1,28032,"フェルビナクスチック軟膏３％「三笠",4.8,"ｇ",23,外用,760,0,760,3648,0,3648,760,,,,,,,,,,c,1,760,0,
1,28036,"ロキソニンテープ５０ｍｇ　７ｃｍ×",12.9,"枚",23,外用,105,0,105,1354.5,0,1354.5,105,,,,,,,,,,b,1,105,0,
1,28037,"ロキソニンテープ１００ｍｇ　１０ｃ",18.4,"枚",23,外用,910,0,910,16744,0,16744,910,,,,,,,,,,b,1,910,0,
1,28052,"プロスタンディン軟膏０．００３％",37.5,"ｇ",40,処置,4,0,4,150,0,150,4,,,,,,,,,,,1,4,0,
1,30015,"ボンビバ静注１ｍｇシリンジ　１ｍＬ",3476,"筒",32,静脈,6,0,6,20856,0,20856,6,,,,,,,,,,b,1,6,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",34,他注,36,0,36,2124,0,2124,36,,,,,,,,,,,1,36,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",50,手術,9,0,9,531,0,531,9,,,,,,,,,,,1,9,0,
