品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",780,"筒",34,他注,20,0,20,15600,0,15600,20,,,,,,,,,,b,1,20,0,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",780,"筒",40,処置,111,0,111,86580,0,86580,111,,,,,,,,,,,1,111,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",40,処置,15,0,15,930,0,930,15,,,,,,,,,,,1,15,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",50,手術,13,0,13,806,0,806,13,,,,,,,,,,,1,13,0,
1,20085,"生理食塩液　１００ｍＬ",145,"袋",50,手術,1,0,1,145,0,145,1,,,,,,,,,,,1,1,0,
1,20462,"シンポニー皮下注５０ｍｇオートイン",109382,"ｷｯﾄ",31,皮下,1,0,1,109382,0,109382,1,,,,,,,,,,,1,1,0,
1,21076,"ロキソニン錠６０ｍｇ",10.1,"錠",21,内服,3,0,3,30.3,0,30.3,3,,,,,,,,,,b,1,3,0,
1,21076,"ロキソニン錠６０ｍｇ",10.1,"錠",22,屯服,210,0,210,2121,0,2121,210,,,,,,,,,,b,1,210,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",21,内服,3,0,3,30.3,0,30.3,3,,,,,,,,,,c,1,3,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",22,屯服,210,0,210,2121,0,2121,210,,,,,,,,,,c,1,210,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",40,処置,40,0,40,440,0,440,40,,,,,,,,,,,1,40,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",50,手術,8,0,8,88,0,88,8,,,,,,,,,,,1,8,0,
1,28007,"ヒルドイドソフト軟膏０．３％",19.2,"ｇ",40,処置,2200,0,2200,42240,0,42240,2200,,,,,,,,,,,1,2200,0,
1,28021,"モーラステープ２０ｍｇ　７ｃｍ×１",20.4,"枚",23,外用,14,0,14,285.6,0,285.6,14,,,,,,,,,,b,1,14,0,
1,28022,"モーラステープＬ４０ｍｇ　１０ｃｍ",30.4,"枚",23,外用,7,0,7,212.8,0,212.8,7,,,,,,,,,,b,1,7,0,
1,28032,"フェルビナクスチック軟膏３％「三笠",5.2,"ｇ",23,外用,80,0,80,416,0,416,80,,,,,,,,,,a,1,80,0,
1,28036,"ロキソニンテープ５０ｍｇ　７ｃｍ×",14.9,"枚",23,外用,14,0,14,208.6,0,208.6,14,,,,,,,,,,b,1,14,0,
1,28037,"ロキソニンテープ１００ｍｇ　１０ｃ",21.4,"枚",23,外用,371,0,371,7939.4,0,7939.4,371,,,,,,,,,,b,1,371,0,
1,28052,"プロスタンディン軟膏０．００３％",40.4,"ｇ",40,処置,4,0,4,161.6,0,161.6,4,,,,,,,,,,,1,4,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",34,他注,19,0,19,1121,0,1121,19,,,,,,,,,,,1,19,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",40,処置,1,0,1,59,0,59,1,,,,,,,,,,,1,1,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",50,手術,7,0,7,413,0,413,7,,,,,,,,,,,1,7,0,
1,30025,"イベニティ皮下注１０５ｍｇシリンジ",25061,"筒",31,皮下,34,0,34,852074,0,852074,34,,,,,,,,,,,1,34,0,
1,30026,"プラリア皮下注６０ｍｇシリンジ　１",28136,"筒",31,皮下,4,0,4,112544,0,112544,4,,,,,,,,,,,1,4,0,
1,30045,"イソジン液１０％",2.46,"mL",40,処置,1342,0,1342,3301.32,0,3301.32,1342,,,,,,,,,,,10,134.2,0,
1,30045,"イソジン液１０％",2.46,"mL",50,手術,10,0,10,24.6,0,24.6,10,,,,,,,,,,,10,1,0,
1,30047,"ケナコルト－Ａ筋注用関節腔内用水懸",800,"瓶",34,他注,6.75,0,6.75,5400,0,5400,6.75,,,,,,,,,,,1,6.75,0,
1,30051,"ネオビタカイン注シリンジ５ｍＬ",343,"筒",50,手術,29,0,29,9947,0,9947,29,,,,,,,,,,,1,29,0,
2,7004,"電子媒体保存撮影",0,"回",70,画像,1543,0,1543,0,0,0,1543,,,,,,,,,,,0,0,0,
2,40003,"マイクロファインプラス３１Ｇ",17,"本",4,,98,0,98,1666,0,1666,98,,,,,,,,,,,0,0,0,
3,2,"他保険にて初診料請求済み",0,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1000,"初診料",288,,,,402,0,402,,,,402,,,,,,,,,,,0,0,0,
3,1004,"乳幼児加算（初診）",75,,,,21,0,21,,,,21,,,,,,,,,,,0,0,0,
3,1165,"医療情報・システム基盤整備体制充実",6,,,,400,0,400,,,,400,,,,,,,,,,,0,0,0,
3,1166,"医療情報・システム基盤整備体制充実",2,,,,14,0,14,,,,14,,,,,,,,,,,0,0,0,
3,1601,"労　初診料",3820,,,,17,0,17,,,,17,,,,,,,,,,,0,0,0,
3,1606,"労　救急管理加算外",1250,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
3,8950,"夜間・早朝等加算（初診）",50,,,,26,0,26,,,,26,,,,,,,,,,,0,0,0,
3,1021,"時間外加算（再診）（入院外）",65,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1200,"明細書発行体制等加算",1,,,,1976,0,1976,,,,1976,,,,,,,,,,,0,0,0,
3,1251,"再診料",73,,,,1894,0,1894,,,,1894,,,,,,,,,,,0,0,0,
3,1254,"同日再診料",73,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1265,"外来管理加算",52,,,,215,0,215,,,,215,,,,,,,,,,,0,0,0,
3,1503,"医療情報・システム基盤整備体制充実",2,,,,506,0,506,,,,506,,,,,,,,,,,0,0,0,
3,1620,"労　再診料",1400,,,,81,0,81,,,,81,,,,,,,,,,,0,0,0,
3,1697,"乳幼児加算（再診）",38,,,,17,0,17,,,,17,,,,,,,,,,,0,0,0,
3,8953,"夜間・早朝等加算（再診）",50,,,,114,0,114,,,,114,,,,,,,,,,,0,0,0,
3,1030,"特定疾患療養指導料",225,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,1059,"難病外来指導管理料",270,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1310,"診療情報提供Ａ",250,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
3,1314,"療養費同意書交付料",100,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,1315,"傷病金意見書交付料",100,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1316,"在宅療養指導料",170,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
3,1616,"再診時療養指導管理料　生活",920,,,,82,0,82,,,,82,,,,,,,,,,,0,0,0,
