品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",780,"筒",34,他注,22,0,22,17160,0,17160,22,,,,,,,,,,b,1,22,0,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",780,"筒",40,処置,126,0,126,98280,0,98280,126,,,,,,,,,,,1,126,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",40,処置,32,0,32,1984,0,1984,32,,,,,,,,,,,1,32,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",50,手術,35,0,35,2170,0,2170,35,,,,,,,,,,,1,35,0,
1,20279,"ユーパスタコーワ軟膏",16.4,"ｇ",40,処置,24,0,24,393.6,0,393.6,24,,,,,,,,,,,1,24,0,
1,20346,"生食注「トーワ」　２０ｍＬ",62,"Ａ",40,処置,1,0,1,62,0,62,1,,,,,,,,,,,1,1,0,
1,20346,"生食注「トーワ」　２０ｍＬ",62,"Ａ",50,手術,1,0,1,62,0,62,1,,,,,,,,,,,1,1,0,
1,20462,"シンポニー皮下注５０ｍｇオートイン",109382,"ｷｯﾄ",31,皮下,1,0,1,109382,0,109382,1,,,,,,,,,,,1,1,0,
1,21076,"ロキソニン錠６０ｍｇ",10.1,"錠",21,内服,186,0,186,1878.6,0,1878.6,186,,,,,,,,,,b,1,186,0,
1,21076,"ロキソニン錠６０ｍｇ",10.1,"錠",22,屯服,320,0,320,3232,0,3232,320,,,,,,,,,,b,1,320,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",21,内服,186,0,186,1878.6,0,1878.6,186,,,,,,,,,,c,1,186,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",22,屯服,320,0,320,3232,0,3232,320,,,,,,,,,,c,1,320,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",40,処置,66,0,66,726,0,726,66,,,,,,,,,,,1,66,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",50,手術,12,0,12,132,0,132,12,,,,,,,,,,,1,12,0,
1,28007,"ヒルドイドソフト軟膏０．３％",19.2,"ｇ",40,処置,1892,0,1892,36326.4,0,36326.4,1892,,,,,,,,,,,1,1892,0,
1,28032,"フェルビナクスチック軟膏３％「三笠",5.2,"ｇ",23,外用,400,0,400,2080,0,2080,400,,,,,,,,,,a,1,400,0,
1,28036,"ロキソニンテープ５０ｍｇ　７ｃｍ×",14.9,"枚",23,外用,28,0,28,417.2,0,417.2,28,,,,,,,,,,b,1,28,0,
1,28037,"ロキソニンテープ１００ｍｇ　１０ｃ",21.4,"枚",23,外用,434,0,434,9287.6,0,9287.6,434,,,,,,,,,,b,1,434,0,
1,28052,"プロスタンディン軟膏０．００３％",40.4,"ｇ",40,処置,24,0,24,969.6,0,969.6,24,,,,,,,,,,,1,24,0,
