品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",780,"筒",34,他注,21,0,21,16380,0,16380,21,,,,,,,,,,b,1,21,0,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",780,"筒",40,処置,125,0,125,97500,0,97500,125,,,,,,,,,,,1,125,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",40,処置,41,0,41,2542,0,2542,41,,,,,,,,,,,1,41,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",50,手術,21,0,21,1302,0,1302,21,,,,,,,,,,,1,21,0,
1,20085,"生理食塩液　１００ｍＬ",145,"袋",40,処置,7,0,7,1015,0,1015,7,,,,,,,,,,,1,7,0,
1,20085,"生理食塩液　１００ｍＬ",145,"袋",50,手術,1,0,1,145,0,145,1,,,,,,,,,,,1,1,0,
1,20279,"ユーパスタコーワ軟膏",16.4,"ｇ",40,処置,20,0,20,328,0,328,20,,,,,,,,,,,1,20,0,
1,20346,"生食注「トーワ」　２０ｍＬ",62,"Ａ",40,処置,2,0,2,124,0,124,2,,,,,,,,,,,1,2,0,
1,20346,"生食注「トーワ」　２０ｍＬ",62,"Ａ",50,手術,1,0,1,62,0,62,1,,,,,,,,,,,1,1,0,
1,20462,"シンポニー皮下注５０ｍｇオートイン",109382,"ｷｯﾄ",31,皮下,2,0,2,218764,0,218764,2,,,,,,,,,,,1,2,0,
1,21037,"カロナール錠２００　２００ｍｇ",5.9,"錠",21,内服,84,0,84,495.6,0,495.6,84,,,,,,,,,,a,1,84,0,
1,21037,"カロナール錠２００　２００ｍｇ",5.9,"錠",22,屯服,160,0,160,944,0,944,160,,,,,,,,,,a,1,160,0,
1,21076,"ロキソニン錠６０ｍｇ",10.1,"錠",21,内服,84,0,84,848.4,0,848.4,84,,,,,,,,,,b,1,84,0,
1,21076,"ロキソニン錠６０ｍｇ",10.1,"錠",22,屯服,270,0,270,2727,0,2727,270,,,,,,,,,,b,1,270,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",21,内服,84,0,84,848.4,0,848.4,84,,,,,,,,,,c,1,84,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",22,屯服,270,0,270,2727,0,2727,270,,,,,,,,,,c,1,270,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",40,処置,140,0,140,1540,0,1540,140,,,,,,,,,,,1,140,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",50,手術,16,0,16,176,0,176,16,,,,,,,,,,,1,16,0,
1,28007,"ヒルドイドソフト軟膏０．３％",19.2,"ｇ",40,処置,1692,0,1692,32486.4,0,32486.4,1692,,,,,,,,,,,1,1692,0,
1,28032,"フェルビナクスチック軟膏３％「三笠",5.2,"ｇ",23,外用,280,0,280,1456,0,1456,280,,,,,,,,,,a,1,280,0,
1,28036,"ロキソニンテープ５０ｍｇ　７ｃｍ×",14.9,"枚",23,外用,14,0,14,208.6,0,208.6,14,,,,,,,,,,b,1,14,0,
1,28037,"ロキソニンテープ１００ｍｇ　１０ｃ",21.4,"枚",23,外用,609,0,609,13032.6,0,13032.6,609,,,,,,,,,,b,1,609,0,
1,28052,"プロスタンディン軟膏０．００３％",40.4,"ｇ",40,処置,56,0,56,2262.4,0,2262.4,56,,,,,,,,,,,1,56,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",34,他注,21,0,21,1239,0,1239,21,,,,,,,,,,,1,21,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",50,手術,14,0,14,826,0,826,14,,,,,,,,,,,1,14,0,
1,30025,"イベニティ皮下注１０５ｍｇシリンジ",25061,"筒",31,皮下,38,0,38,952318,0,952318,38,,,,,,,,,,,1,38,0,
1,30026,"プラリア皮下注６０ｍｇシリンジ　１",28136,"筒",31,皮下,5,0,5,140680,0,140680,5,,,,,,,,,,,1,5,0,
1,30045,"イソジン液１０％",2.46,"mL",40,処置,1588,0,1588,3906.48,0,3906.48,1588,,,,,,,,,,,10,158.8,0,
1,30047,"ケナコルト－Ａ筋注用関節腔内用水懸",800,"瓶",34,他注,5.75,0,5.75,4600,0,4600,5.75,,,,,,,,,,,1,5.75,0,
1,30051,"ネオビタカイン注シリンジ５ｍＬ",343,"筒",50,手術,21,0,21,7203,0,7203,21,,,,,,,,,,,1,21,0,
2,7004,"電子媒体保存撮影",0,"回",70,画像,1552,0,1552,0,0,0,1552,,,,,,,,,,,0,0,0,
2,40003,"マイクロファインプラス３１Ｇ",17,"本",4,,266,0,266,4522,0,4522,266,,,,,,,,,,,0,0,0,
3,0,"乳幼児休日加算（初診）",365,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
3,2,"他保険にて初診料請求済み",0,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1000,"初診料",288,,,,419,0,419,,,,419,,,,,,,,,,,0,0,0,
3,1002,"休日加算（初診）",250,,,,39,0,39,,,,39,,,,,,,,,,,0,0,0,
3,1004,"乳幼児加算（初診）",75,,,,16,0,16,,,,16,,,,,,,,,,,0,0,0,
3,1165,"医療情報・システム基盤整備体制充実",6,,,,420,0,420,,,,420,,,,,,,,,,,0,0,0,
3,1166,"医療情報・システム基盤整備体制充実",2,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
3,1601,"労　初診料",3820,,,,23,0,23,,,,23,,,,,,,,,,,0,0,0,
3,1606,"労　救急管理加算外",1250,,,,15,0,15,,,,15,,,,,,,,,,,0,0,0,
3,8950,"夜間・早朝等加算（初診）",50,,,,27,0,27,,,,27,,,,,,,,,,,0,0,0,
3,3,"他保険にて再診料請求済み",0,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1200,"明細書発行体制等加算",1,,,,1894,0,1894,,,,1894,,,,,,,,,,,0,0,0,
3,1251,"再診料",73,,,,1762,0,1762,,,,1762,,,,,,,,,,,0,0,0,
3,1254,"同日再診料",73,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
3,1265,"外来管理加算",52,,,,253,0,253,,,,253,,,,,,,,,,,0,0,0,
3,1503,"医療情報・システム基盤整備体制充実",2,,,,547,0,547,,,,547,,,,,,,,,,,0,0,0,
3,1607,"労　同日再診",1400,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1620,"労　再診料",1400,,,,128,0,128,,,,128,,,,,,,,,,,0,0,0,
3,1697,"乳幼児加算（再診）",38,,,,18,0,18,,,,18,,,,,,,,,,,0,0,0,
3,8953,"夜間・早朝等加算（再診）",50,,,,112,0,112,,,,112,,,,,,,,,,,0,0,0,
3,1030,"特定疾患療養指導料",225,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
3,1059,"難病外来指導管理料",270,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1310,"診療情報提供Ａ",250,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
3,1314,"療養費同意書交付料",100,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
3,1315,"傷病金意見書交付料",100,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1316,"在宅療養指導料",170,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
