品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",733,"筒",34,他注,17,0,17,12461,0,12461,17,,,,,,,,,,b,1,17,0,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",733,"筒",40,処置,166,0,166,121678,0,121678,166,,,,,,,,,,,1,166,0,
1,20001,"デキサート注射液１．６５ｍｇ　０．",108,"Ａ",50,手術,1,0,1,108,0,108,1,,,,,,,,,,,1,1,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",40,処置,24,0,24,1488,0,1488,24,,,,,,,,,,,1,24,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",50,手術,48,0,48,2976,0,2976,48,,,,,,,,,,,1,48,0,
1,20037,"アクテムラ皮下注１６２ｍｇオートイ",32608,"ｷｯﾄ",31,皮下,2,0,2,65216,0,65216,2,,,,,,,,,,,1,2,0,
1,20085,"生理食塩液　１００ｍＬ",147,"袋",40,処置,1,0,1,147,0,147,1,,,,,,,,,,,1,1,0,
1,20279,"ユーパスタコーワ軟膏",12.4,"ｇ",40,処置,12,0,12,148.8,0,148.8,12,,,,,,,,,,,1,12,0,
1,20580,"リドカイン塩酸塩注１％「日新」　５",59,"Ａ",34,他注,20,0,20,1180,0,1180,20,,,,,,,,,,a,1,20,0,
1,20580,"リドカイン塩酸塩注１％「日新」　５",59,"Ａ",50,手術,25.4,0,25.4,1498.6,0,1498.6,25.4,,,,,,,,,,,1,25.4,0,
1,20582,"リドカイン塩酸塩注１％「日新」　１",80,"Ａ",50,手術,1,0,1,80,0,80,1,,,,,,,,,,,1,1,0,
1,21037,"カロナール錠２００　２００ｍｇ",6.7,"錠",22,屯服,60,0,60,402,0,402,60,,,,,,,,,,a,1,60,0,
1,21076,"ロキソニン錠６０ｍｇ",10.1,"錠",21,内服,126,0,126,1272.6,0,1272.6,126,,,,,,,,,,b,1,126,0,
1,21076,"ロキソニン錠６０ｍｇ",10.1,"錠",22,屯服,560,0,560,5656,0,5656,560,,,,,,,,,,b,1,560,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",21,内服,126,0,126,1272.6,0,1272.6,126,,,,,,,,,,c,1,126,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",22,屯服,560,0,560,5656,0,5656,560,,,,,,,,,,c,1,560,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",40,処置,44,0,44,484,0,484,44,,,,,,,,,,,1,44,0,
1,28007,"ヒルドイドソフト軟膏０．３％",18.5,"ｇ",40,処置,64,0,64,1184,0,1184,64,,,,,,,,,,,1,64,0,
1,28032,"フェルビナクスチック軟膏３％「三笠",4.8,"ｇ",23,外用,560,0,560,2688,0,2688,560,,,,,,,,,,c,1,560,0,
1,28036,"ロキソニンテープ５０ｍｇ　７ｃｍ×",12.9,"枚",23,外用,70,0,70,903,0,903,70,,,,,,,,,,b,1,70,0,
1,28037,"ロキソニンテープ１００ｍｇ　１０ｃ",18.4,"枚",23,外用,1036,0,1036,19062.4,0,19062.4,1036,,,,,,,,,,b,1,1036,0,
1,30015,"ボンビバ静注１ｍｇシリンジ　１ｍＬ",3476,"筒",32,静脈,10,0,10,34760,0,34760,10,,,,,,,,,,b,1,10,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",34,他注,18,0,18,1062,0,1062,18,,,,,,,,,,,1,18,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",40,処置,3,0,3,177,0,177,3,,,,,,,,,,,1,3,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",50,手術,17,0,17,1003,0,1003,17,,,,,,,,,,,1,17,0,
1,30025,"イベニティ皮下注１０５ｍｇシリンジ",25061,"筒",31,皮下,4,0,4,100244,0,100244,4,,,,,,,,,,,1,4,0,
1,30026,"プラリア皮下注６０ｍｇシリンジ　１",24939,"筒",31,皮下,6,0,6,149634,0,149634,6,,,,,,,,,,,1,6,0,
1,30045,"イソジン液１０％",2.42,"mL",40,処置,1824,0,1824,4414.08,0,4414.08,1824,,,,,,,,,,,10,182.4,0,
1,30046,"キシロカイン注ポリアンプ１％　１０",79,"Ａ",50,手術,1,0,1,79,0,79,1,,,,,,,,,,,1,1,0,
1,30047,"ケナコルト－Ａ筋注用関節腔内用水懸",785,"瓶",34,他注,12.5,0,12.5,9812.5,0,9812.5,12.5,,,,,,,,,,,1,12.5,0,
1,30051,"ネオビタカイン注シリンジ５ｍＬ",343,"筒",50,手術,8,0,8,2744,0,2744,8,,,,,,,,,,,1,8,0,
