品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",930,"筒",34,他注,5,0,5,4650,0,4650,5,,,,,,,,,,b,1,5,0,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",930,"筒",40,処置,18,0,18,16740,0,16740,18,,,,,,,,,,,1,18,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",50,手術,1,0,1,62,0,62,1,,,,,,,,,,,1,1,0,
1,20310,"ラクテック注　５００ｍＬ",204,"袋",33,点滴,2,0,2,408,0,408,2,,,,,,,,,,,1,2,0,
1,20314,"沈降破傷風トキソイド　０．５ｍＬ",644,"瓶",31,皮下,1,0,1,644,0,644,1,,,,,,,,,,,1,1,0,
1,21076,"ロキソニン錠６０ｍｇ",12.4,"錠",21,内服,42,0,42,520.8,0,520.8,42,,,,,,,,,,b,1,42,0,
1,21076,"ロキソニン錠６０ｍｇ",12.4,"錠",22,屯服,20,0,20,248,0,248,20,,,,,,,,,,b,1,20,0,
1,21175,"ムコスタ錠１００ｍｇ",10.7,"錠",21,内服,42,0,42,449.4,0,449.4,42,,,,,,,,,,b,1,42,0,
1,21175,"ムコスタ錠１００ｍｇ",10.7,"錠",22,屯服,20,0,20,214,0,214,20,,,,,,,,,,b,1,20,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",40,処置,6,0,6,66,0,66,6,,,,,,,,,,,1,6,0,
1,28007,"ヒルドイドソフト軟膏０．３％",20.9,"ｇ",40,処置,1604,0,1604,33523.6,0,33523.6,1604,,,,,,,,,,,1,1604,0,
1,28037,"ロキソニンテープ１００ｍｇ　１０ｃ",28.1,"枚",23,外用,28,0,28,786.8,0,786.8,28,,,,,,,,,,b,1,28,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",34,他注,13,0,13,767,0,767,13,,,,,,,,,,,1,13,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",50,手術,1,0,1,59,0,59,1,,,,,,,,,,,1,1,0,
1,30020,"ケナコルト－Ａ皮内用関節腔内用水懸",208,"mLＶ",34,他注,1.5,0,1.5,312,0,312,1.5,,,,,,,,,,,1,1.5,0,
1,30045,"イソジン液１０％",2.52,"mL",40,処置,200,0,200,504,0,504,200,,,,,,,,,,,10,20,0,
1,30047,"ケナコルト－Ａ筋注用関節腔内用水懸",815,"瓶",34,他注,7,0,7,5705,0,5705,7,,,,,,,,,,,1,7,0,
1,30051,"ネオビタカイン注シリンジ５ｍＬ",344,"筒",50,手術,1,0,1,344,0,344,1,,,,,,,,,,,1,1,0,
2,7004,"電子媒体保存撮影",0,"回",70,画像,756,0,756,0,0,0,756,,,,,,,,,,,0,0,0,
3,1000,"初診料",288,,,,226,0,226,,,,226,,,,,,,,,,,0,0,0,
3,1004,"乳幼児加算（初診）",75,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1137,"乳幼児感染予防策加算（初診料・診療",50,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1601,"労　初診料",3820,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
3,1606,"労　救急管理加算外",1250,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,8950,"夜間・早朝等加算（初診）",50,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
3,1200,"明細書発行体制等加算",1,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
3,1251,"再診料",73,,,,412,0,412,,,,412,,,,,,,,,,,0,0,0,
3,1254,"同日再診料",73,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1265,"外来管理加算",52,,,,23,0,23,,,,23,,,,,,,,,,,0,0,0,
3,1620,"労　再診料",1400,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
3,8953,"夜間・早朝等加算（再診）",50,,,,17,0,17,,,,17,,,,,,,,,,,0,0,0,
3,1310,"診療情報提供Ａ",250,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1616,"再診時療養指導管理料　生活",920,,,,6,0,6,,,,6,,,,,,,,,,,0,0,0,
3,1617,"再診時療養指導管理料　機能回復",920,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1062,"在宅自己注射指導管理料（１以外の場",650,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
3,1400,"導入初期加算（在宅自己注射指導管理",580,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
4,9952,"内服・屯服調剤料",11,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
4,9956,"外用調剤料",8,,,,2,0,2,,,,2,,,,,,,,,,,0,0,0,
4,9950,"処方料",42,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
5,3000,"皮下筋肉内注射",20,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
5,3023,"生物学的製剤注射加",15,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
5,3002,"点滴注射（５００）",98,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
5,3034,"関節腔内注射",80,,,,7,0,7,,,,7,,,,,,,,,,,0,0,0,
5,3035,"腱鞘内注射",27,,,,15,0,15,,,,15,,,,,,,,,,,0,0,0,
