品目分類,品番,品名,価格１,単位,診療区分,診療区分名,外来　使用量,入院　使用量,合計　使用量,外来　使用高,入院　使用高,合計　使用高,整形外科,,,,,,,,,,a・b・c,規格単位,外来規格単位数量,入院規格単位数量,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",733,"筒",34,他注,33,0,33,24189,0,24189,33,,,,,,,,,,b,1,33,0,
1,20000,"アルツディスポ関節注２５ｍｇ　１％",733,"筒",40,処置,173,0,173,126809,0,126809,173,,,,,,,,,,,1,173,0,
1,20001,"デキサート注射液１．６５ｍｇ　０．",108,"Ａ",50,手術,3,0,3,324,0,324,3,,,,,,,,,,,1,3,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",40,処置,17,0,17,1054,0,1054,17,,,,,,,,,,,1,17,0,
1,20027,"生理食塩液　２０ｍＬ",62,"Ａ",50,手術,59,0,59,3658,0,3658,59,,,,,,,,,,,1,59,0,
1,20037,"アクテムラ皮下注１６２ｍｇオートイ",32608,"ｷｯﾄ",31,皮下,2,0,2,65216,0,65216,2,,,,,,,,,,,1,2,0,
1,20454,"レバミピド１００ｍｇ錠",10.1,"錠",22,屯服,20,0,20,202,0,202,20,,,,,,,,,,c,1,20,0,
1,20580,"リドカイン塩酸塩注１％「日新」　５",59,"Ａ",34,他注,2,0,2,118,0,118,2,,,,,,,,,,a,1,2,0,
1,20580,"リドカイン塩酸塩注１％「日新」　５",59,"Ａ",50,手術,14,0,14,826,0,826,14,,,,,,,,,,,1,14,0,
1,20582,"リドカイン塩酸塩注１％「日新」　１",80,"Ａ",50,手術,0.3,0,0.3,24,0,24,0.3,,,,,,,,,,,1,0.3,0,
1,21037,"カロナール錠２００　２００ｍｇ",6.7,"錠",22,屯服,40,0,40,268,0,268,40,,,,,,,,,,a,1,40,0,
1,21076,"ロキソニン錠６０ｍｇ",10.1,"錠",21,内服,42,0,42,424.2,0,424.2,42,,,,,,,,,,b,1,42,0,
1,21076,"ロキソニン錠６０ｍｇ",10.1,"錠",22,屯服,620,0,620,6262,0,6262,620,,,,,,,,,,b,1,620,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",21,内服,42,0,42,424.2,0,424.2,42,,,,,,,,,,c,1,42,0,
1,21175,"ムコスタ錠１００ｍｇ",10.1,"錠",22,屯服,620,0,620,6262,0,6262,620,,,,,,,,,,c,1,620,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",40,処置,24,0,24,264,0,264,24,,,,,,,,,,,1,24,0,
1,28002,"ゲンタシン軟膏０．１％　１ｍｇ",11,"ｇ",50,手術,12,0,12,132,0,132,12,,,,,,,,,,,1,12,0,
1,28007,"ヒルドイドソフト軟膏０．３％",18.5,"ｇ",40,処置,1368,0,1368,25308,0,25308,1368,,,,,,,,,,,1,1368,0,
1,28032,"フェルビナクスチック軟膏３％「三笠",4.8,"ｇ",23,外用,720,0,720,3456,0,3456,720,,,,,,,,,,c,1,720,0,
1,28036,"ロキソニンテープ５０ｍｇ　７ｃｍ×",12.9,"枚",23,外用,56,0,56,722.4,0,722.4,56,,,,,,,,,,b,1,56,0,
1,28037,"ロキソニンテープ１００ｍｇ　１０ｃ",18.4,"枚",23,外用,1064,0,1064,19577.6,0,19577.6,1064,,,,,,,,,,b,1,1064,0,
1,30015,"ボンビバ静注１ｍｇシリンジ　１ｍＬ",3476,"筒",32,静脈,10,0,10,34760,0,34760,10,,,,,,,,,,b,1,10,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",34,他注,17,0,17,1003,0,1003,17,,,,,,,,,,,1,17,0,
1,30019,"キシロカイン注ポリアンプ１％　５ｍ",59,"Ａ",50,手術,5,0,5,295,0,295,5,,,,,,,,,,,1,5,0,
1,30025,"イベニティ皮下注１０５ｍｇシリンジ",25061,"筒",31,皮下,4,0,4,100244,0,100244,4,,,,,,,,,,,1,4,0,
1,30026,"プラリア皮下注６０ｍｇシリンジ　１",24939,"筒",31,皮下,6,0,6,149634,0,149634,6,,,,,,,,,,,1,6,0,
1,30045,"イソジン液１０％",2.42,"mL",40,処置,2002,0,2002,4844.84,0,4844.84,2002,,,,,,,,,,,10,200.2,0,
1,30046,"キシロカイン注ポリアンプ１％　１０",79,"Ａ",50,手術,3,0,3,237,0,237,3,,,,,,,,,,,1,3,0,
1,30047,"ケナコルト－Ａ筋注用関節腔内用水懸",785,"瓶",34,他注,5.5,0,5.5,4317.5,0,4317.5,5.5,,,,,,,,,,,1,5.5,0,
1,30051,"ネオビタカイン注シリンジ５ｍＬ",343,"筒",50,手術,41,0,41,14063,0,14063,41,,,,,,,,,,,1,41,0,
1,30057,"生理食塩液ＰＬ「フソー」　２０ｍＬ",62,"Ａ",50,手術,3,0,3,186,0,186,3,,,,,,,,,,,1,3,0,
2,7004,"電子媒体保存撮影",0,"回",70,画像,1695,0,1695,0,0,0,1695,,,,,,,,,,,0,0,0,
2,40003,"マイクロファインプラス３１Ｇ",17,"本",4,,588,0,588,9996,0,9996,588,,,,,,,,,,,0,0,0,
3,1000,"初診料",291,,,,441,0,441,,,,441,,,,,,,,,,,0,0,0,
3,1004,"乳幼児加算（初診）",75,,,,12,0,12,,,,12,,,,,,,,,,,0,0,0,
3,1501,"医療情報取得加算１（初診）",3,,,,331,0,331,,,,331,,,,,,,,,,,0,0,0,
3,1502,"医療情報取得加算２（初診）",1,,,,143,0,143,,,,143,,,,,,,,,,,0,0,0,
3,1521,"医療ＤＸ推進体制整備加算１(初診)",11,,,,475,0,475,,,,475,,,,,,,,,,,0,0,0,
3,1601,"労　初診料",3850,,,,35,0,35,,,,35,,,,,,,,,,,0,0,0,
3,1606,"労　救急管理加算外",1250,,,,25,0,25,,,,25,,,,,,,,,,,0,0,0,
3,8950,"夜間・早朝等加算（初診）",50,,,,29,0,29,,,,29,,,,,,,,,,,0,0,0,
3,1200,"明細書発行体制等加算",1,,,,2287,0,2287,,,,2287,,,,,,,,,,,0,0,0,
3,1251,"再診料",75,,,,2040,0,2040,,,,2040,,,,,,,,,,,0,0,0,
3,1254,"同日再診料",75,,,,3,0,3,,,,3,,,,,,,,,,,0,0,0,
3,1265,"外来管理加算",52,,,,330,0,330,,,,330,,,,,,,,,,,0,0,0,
3,1503,"医療情報取得加算３（再診）",2,,,,150,0,150,,,,150,,,,,,,,,,,0,0,0,
3,1504,"医療情報取得加算４（再診）",1,,,,68,0,68,,,,68,,,,,,,,,,,0,0,0,
3,1620,"労　再診料",1420,,,,245,0,245,,,,245,,,,,,,,,,,0,0,0,
3,1697,"乳幼児加算（再診）",38,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
3,8953,"夜間・早朝等加算（再診）",50,,,,135,0,135,,,,135,,,,,,,,,,,0,0,0,
3,1030,"特定疾患療養指導料",225,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1059,"難病外来指導管理料",270,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1310,"診療情報提供Ａ",250,,,,9,0,9,,,,9,,,,,,,,,,,0,0,0,
3,1314,"療養費同意書交付料",100,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
3,1315,"傷病金意見書交付料",100,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1316,"在宅療養指導料",170,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
3,1616,"再診時療養指導管理料　生活",920,,,,234,0,234,,,,234,,,,,,,,,,,0,0,0,
3,1061,"在宅自己注射指導管理料（１以外）（",750,,,,19,0,19,,,,19,,,,,,,,,,,0,0,0,
3,1062,"在宅自己注射指導管理料（１以外）（",650,,,,5,0,5,,,,5,,,,,,,,,,,0,0,0,
3,1065,"注入器加算",300,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
3,1400,"導入初期加算（在宅自己注射指導管理",580,,,,4,0,4,,,,4,,,,,,,,,,,0,0,0,
3,20291,"バイオ後続品導入初期加算（在宅自己",150,,,,1,0,1,,,,1,,,,,,,,,,,0,0,0,
4,9952,"内服・屯服調剤料",11,,,,33,0,33,,,,33,,,,,,,,,,,0,0,0,
4,9956,"外用調剤料",8,,,,58,0,58,,,,58,,,,,,,,,,,0,0,0,
4,9950,"処方料",42,,,,66,0,66,,,,66,,,,,,,,,,,0,0,0,
5,3000,"皮下筋肉内注射",25,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
5,3001,"静脈内注射",37,,,,10,0,10,,,,10,,,,,,,,,,,0,0,0,
